"conference","session","name","speakers","speaker","content","comment","timestamp"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","2","","2018-05-08T15:22:14.376Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","3","","2018-05-08T15:22:56.104Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","2","no eye contact, too quick slide changes. Would like to know more about the competitor reviews and 247 principles etc.","2018-05-08T15:22:55.757Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","3","","2018-05-08T15:23:36.336Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","4","4","","2018-05-08T15:23:51.032Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","2","2","I would have liked for you to spend more time on the scientific elaboration if UX is a science or not. It was too fast to follow as I am not as familiar with your way of thinking as you, obviously, are.","2018-05-08T15:23:54.367Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","4","5","","2018-05-08T15:46:47.380Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","5","","2018-05-08T15:58:55.277Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","3","","2018-05-08T16:02:23.431Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","2","2","","2018-05-08T16:27:02.653Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","3","This is realty interesting but should have been the first in the agenda to fit better in.","2018-05-08T16:43:41.507Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","4","5","","2018-05-08T16:54:57.111Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","1","1","","2018-05-08T17:10:32.012Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","1","1","To mutch science and text","2018-05-08T17:21:49.285Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","2","","2018-05-08T17:48:06.220Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","3","","2018-05-09T06:48:27.458Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","2","4","Loved the slides visually. The content is interesting although a bit too theoretical, it's a cool concept for an article but maybe not for a half-day conference where you are trying to get the most out of a short time. ","2018-05-10T15:13:46.639Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","2","2","Too fast and too general ","2018-05-10T15:16:18.652Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","4","5","interesting view on the topic","2018-05-10T15:16:19.096Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","3","Not really sure if whether user research is a science is a question I need answering...didn’t take anything from this particularly ","2018-05-10T15:16:48.724Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","2","5","Very interesting concept, but lost a bit in the delivery.
Seemed more like a stream of consciousness and the slides would be better if they were more visual and left a lasting impression.","2018-05-10T15:17:37.958Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","2","4","Try not to read the slides 
Does UX have to be a science? If it isn’t a science, is that a bad thing? Would be good at the end to get a summary of what the point is ","2018-05-10T15:17:50.179Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","2","A bit theoretical. Not as easy to find takeaways or things that directly apply to me as other speakers","2018-05-10T15:17:56.959Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","3","Good slides but presentation delivered too fast. ","2018-05-10T15:36:42.880Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","2","3","Interesting concept, however probably more appropriate for an in-depth article than a short talk during a half day conference.","2018-05-10T15:41:01.735Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","4","4","","2018-05-10T16:40:43.790Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","4","3","","2018-05-10T17:32:37.791Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","2","2","","2018-05-10T18:09:41.775Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","2","Presentation 101: if you just read out loud your slides, either don’t project them or hand them out in print and wait until the audience reads them and then Q&A. Very dry, uninspiring talk and I’ve completely lost the plot although there were some valuable thoughts.","2018-05-10T20:45:57.692Z"
"uxdxstockholm18","is_user_experience_research_a_science__12332dd","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","2","felt that Piotr was just reading every side he presented.   there was no story to it. ","2018-05-11T07:37:16.417Z"
"uxdxcopenhagen18","is_user_experience_research_a_science__84599c9","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","0","0","Speaker went through the presentation a bit too fast. It was difficult to keep up and digest all the interesting information that was being spoken about","2018-05-09T14:56:10.543Z"
"uxdxcopenhagen18","is_user_experience_research_a_science__84599c9","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","5","5","Great way to approach the topic! 👍","2018-05-09T15:12:22.058Z"
"uxdxcopenhagen18","is_user_experience_research_a_science__84599c9","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","4","4","the first part on science and the second part about implementation of the process felt very separated but both were interesting!","2018-05-09T15:14:44.847Z"
"uxdxcopenhagen18","is_user_experience_research_a_science__84599c9","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","4","","2018-05-09T15:51:45.560Z"
"uxdxcopenhagen18","is_user_experience_research_a_science__84599c9","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","4","5","Don’t run through the slides ","2018-05-09T16:10:56.706Z"
"uxdxcopenhagen18","is_user_experience_research_a_science__84599c9","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","5","2","Thanks for a good talk! What I would be more interested to hear though is your experience with projects/design process  and internal organization/ processes rather than a lecture about UX mindsted/toolbox, etc. 
All the best! Pozdrawiam :) ","2018-05-09T16:13:10.524Z"
"uxdxcopenhagen18","is_user_experience_research_a_science__84599c9","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","3","3","","2018-05-09T16:46:40.368Z"
"uxdxcopenhagen18","is_user_experience_research_a_science__84599c9","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","2","2","To Munch selling","2018-05-09T16:47:46.115Z"
"uxdxcopenhagen18","is_user_experience_research_a_science__84599c9","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","1","1","Sorry, I did not get the point of your presentation. ","2018-05-09T18:13:36.492Z"
"uxdxcopenhagen18","is_user_experience_research_a_science__84599c9","Is user experience research a science?","Piotr Sliwa, UX Designer, Netguru","4","4","I think it is an important subject and it needs to be brought up. I don't agree with all of it, but I think it is a good start. The first part of the speech was the most interesting and it could be extended much further. 
Food for thoughts is always appreciated. Well done! ","2018-05-10T08:11:57.952Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","5","5","","2018-05-09T16:53:32.955Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","2","3","","2018-05-09T17:01:00.026Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","4","3","","2018-05-09T17:13:19.749Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","4","4","","2018-05-09T17:13:34.397Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","5","4","The intro was a bit too long I think, but when it gor to the point, the ideas presented were really good & interesting","2018-05-09T17:13:45.661Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","4","3","","2018-05-09T17:15:41.822Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","4","4","It’s very nice to hear someone very humble! Though you can be proud about being such an open minded product developer ;)","2018-05-09T17:16:35.914Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","5","4","Loved to hear your passion and Learnings. Makes me want to work at Realm!","2018-05-09T17:19:59.001Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","4","3","","2018-05-09T17:20:27.794Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","4","3","Get to the points sooner","2018-05-09T17:20:45.164Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","4","3","","2018-05-09T18:22:47.777Z"
"uxdxcopenhagen18","launch_with_continuous_learning_2dd42a5","Launch with continuous learning","Kraen Hansen, Software Engineer, Realm","3","3","Nice ideas for your topics, don't excuse yourself for being young. Promise that everybody in the room has been just that at some point of their life. That gives an impression that with age you know everything, and I would say it's the contrary. Everybody needs to engage and keep learning, with learning comes mistakes, not as great mistakes as from people that really believes they know it all. ","2018-05-10T08:39:31.349Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","5","0","Personable, useful and engaging. Good job. ","2018-05-09T16:03:47.683Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","5","5","","2018-05-09T16:13:48.963Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","4","4","","2018-05-09T16:16:12.131Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","5","4","","2018-05-09T16:16:58.697Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","4","4","","2018-05-09T16:22:30.984Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","4","4","","2018-05-09T16:28:42.539Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","4","3","A lively and energetic presentation - good stuff.","2018-05-09T16:40:09.244Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","5","4","","2018-05-09T16:46:09.995Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","5","5","","2018-05-09T16:46:22.059Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","3","3","","2018-05-09T16:46:57.012Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","5","4","","2018-05-09T16:47:22.726Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","4","3","Overall good","2018-05-09T16:49:14.352Z"
"uxdxcopenhagen18","mlp__minimum_loveable_product__19e3614","MLP (Minimum Loveable Product)","Juan  Munoz, Senior Software Engineer, Pleo","4","4","I do love to hear about pains and gains of programmers and recognition factor was high, when someone decides to change (in their eyes a minor thing) something that could potentially delay the whole project. I don't know why, but the old song by Queen ""I want it all"" came to mind.  ","2018-05-10T08:31:13.419Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","5","4","Networking","2018-05-06T18:46:39.813Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","0","2","Especially for Finnish people it would be great to have some tools or activities for networking. Now everyone just sat down ","2018-05-07T12:57:36.130Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","3","3","","2018-05-07T12:59:05.258Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","5","5","","2018-05-07T14:20:57.462Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","3","2","","2018-05-08T12:56:40.308Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","4","4","","2018-05-08T12:56:49.320Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","0","5","","2018-05-08T12:57:03.312Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","4","5","","2018-05-08T12:57:22.865Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","3","3","Dubble registration :(","2018-05-08T12:57:49.726Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","3","3","","2018-05-08T12:58:14.836Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","0","0","Was confusing with first writing a piece of paper even if I had signed up. Unclear about the purpose of that paper?","2018-05-08T13:19:32.261Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","4","4","","2018-05-08T15:45:29.361Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","0","5","","2018-05-09T13:07:08.661Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","0","5","A mic could be a good option for the next time as some speakers were kind of stressed/shy and couldn't reach the middle/back rows. ","2018-05-09T16:41:39.224Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","1","1","","2018-05-10T14:35:32.883Z"
"uxdxhelsinki18","networking___canape_reception_a6ba05e","Networking & Canape Reception","","0","0","I thought that it was such a good way of welcoming people","2018-05-11T07:26:29.867Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","5","4","Well planned. Good talk","2018-05-08T17:14:15.710Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","2","1","","2018-05-08T17:14:32.704Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","4","5","","2018-05-08T17:17:36.433Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","3","4","","2018-05-08T17:18:18.272Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","5","5","Really strong talk and thought starter material","2018-05-08T17:18:40.445Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","4","4","Good","2018-05-08T17:22:27.702Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","5","5","","2018-05-08T17:47:42.048Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","4","4","","2018-05-08T17:51:57.829Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","4","4","","2018-05-09T05:38:35.235Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","4","3","","2018-05-09T06:48:50.155Z"
"uxdxstockholm18","purposeful_prototyping_027e68d","Purposeful Prototyping","Oscar Nilsson, Experience Designer, Minecraft","2","2","","2018-05-09T10:44:53.213Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","2","1","Style of speak is engaging, the beatbox metaphor does work, however the beatbox part is really too prominent and takes away from the main testing ideas. Testing concepts are not too detailed (talking as a designer who works with testers/developers every day).","2018-05-10T15:40:08.319Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","5","","2018-05-10T15:41:19.625Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","5","Really great bringing his two passions together and explaining testing through beatboxing! ","2018-05-10T15:41:28.353Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","5","Awesome ","2018-05-10T15:45:26.468Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","4","4","Definitely unique!","2018-05-10T15:46:26.888Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","5","The most exciting thing I’ve seen so far tonight, great how he made a topic that the perception isn’t the most exciting made it so much fun. I was smiling the whole way through! ","2018-05-10T15:46:44.161Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","5","Brilliant","2018-05-10T15:46:59.465Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","3","","2018-05-10T16:40:53.347Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","5","Thoroughly entertaining and learned a lot as well!","2018-05-10T16:40:53.601Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","5","Very imaginative ","2018-05-10T16:56:39.057Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","5","Enjoyed it a lot","2018-05-10T17:12:24.553Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","3","3","Maybe hard to pitch any QA talk at a non QA audience,but a good attempt with clear points nonetheless ","2018-05-10T17:34:37.716Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","3","","2018-05-10T18:09:46.070Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","5","Needs more stars to stand out from the other five stars. Absolutely cool analogy across beatboxing and testing, presented in the most engaging way I’ve ever seen a topic presented. At the first round of beatboxing it was like “ok cool impressive but talk to us about testing” but after the analogy of an un-amplified “fart noise” and the same thing being a cool sound into a mic delivered the message and from then on it was a “mind blown” state. Bonus points for Pumped up kicks! :)","2018-05-10T20:49:37.160Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","5","2","amazing beat box talent!! but i felt that got in the way of actually presenting  meaningful facts about manual and automated testing","2018-05-11T07:38:34.321Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","2","1","I am one of those people who run away to the coffee area after the speaker started doing his beatbox mini performance. The idea seemed novel, but it needs definitely a lot more experimentation until he gets it right, definitely using his beats less and less until they become an great enhancement not integral part of his shall I say performance. To this point I feel like I saw a guy with a funny coloured pair of shoes farting from his mouth, who somehow convinced the organisers that he would talk about QA.","2018-05-11T09:57:34.130Z"
"uxdxlondon18","qa___manual_vs_automation_1627406","QA - Manual vs Automation","Scott Riseborough, Lead Software Developer, Apperio","1","1","The concept was interesting. I'd rather see beatboxing used as a spice ""peppered"" across the talk to illustrate some points, rather than the main attraction.","2018-05-11T09:58:33.418Z"
"uxdxcopenhagen18","qualitative_research_in_startups_a03e9c1","Qualitative Research in Startups","Catherine Descure, Head of Experience Design, GenieBelt","4","5","Awesome slides! Could talk a bit slower next time :)","2018-05-09T14:41:19.548Z"
"uxdxcopenhagen18","qualitative_research_in_startups_a03e9c1","Qualitative Research in Startups","Catherine Descure, Head of Experience Design, GenieBelt","3","2","","2018-05-09T14:46:15.222Z"
"uxdxcopenhagen18","qualitative_research_in_startups_a03e9c1","Qualitative Research in Startups","Catherine Descure, Head of Experience Design, GenieBelt","3","3","","2018-05-09T14:46:31.898Z"
"uxdxcopenhagen18","qualitative_research_in_startups_a03e9c1","Qualitative Research in Startups","Catherine Descure, Head of Experience Design, GenieBelt","5","5","Very very very nice!","2018-05-09T14:46:41.343Z"
"uxdxcopenhagen18","qualitative_research_in_startups_a03e9c1","Qualitative Research in Startups","Catherine Descure, Head of Experience Design, GenieBelt","4","4","","2018-05-09T14:46:40.479Z"
"uxdxcopenhagen18","qualitative_research_in_startups_a03e9c1","Qualitative Research in Startups","Catherine Descure, Head of Experience Design, GenieBelt","3","3","Speaker seemed very nervous therefor the content and the real impact suffered a bit","2018-05-09T15:10:36.918Z"
"uxdxcopenhagen18","qualitative_research_in_startups_a03e9c1","Qualitative Research in Startups","Catherine Descure, Head of Experience Design, GenieBelt","5","5","Thanks for a very interesting talk, sharing your experience and great energy 🙂
Minor comment, you talk very fast so it takes extra effort to focus and follow. Maybe try to slow down a little bit. Thanks
All the best! ","2018-05-09T16:08:15.453Z"
"uxdxcopenhagen18","qualitative_research_in_startups_a03e9c1","Qualitative Research in Startups","Catherine Descure, Head of Experience Design, GenieBelt","2","4","","2018-05-09T16:46:31.049Z"
"uxdxcopenhagen18","qualitative_research_in_startups_a03e9c1","Qualitative Research in Startups","Catherine Descure, Head of Experience Design, GenieBelt","2","4","Nice insights into the way you approach your work. Unfortunately, it was hard to understand you sometimes, and I was getting lost about what the main point of your talk was. ","2018-05-09T18:15:52.866Z"
"uxdxcopenhagen18","qualitative_research_in_startups_a03e9c1","Qualitative Research in Startups","Catherine Descure, Head of Experience Design, GenieBelt","2","2","Hard to hear and slow down! I think I missed out on the major part of it since I'd had problems hearing what was actually said.
","2018-05-10T08:08:02.246Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","5","4","Well organized ","2018-05-08T16:44:37.498Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","5","5","","2018-05-08T16:46:02.558Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","4","5","Really interesting topic and easy for non developers to under as well. ","2018-05-08T16:51:39.824Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","5","5","Nice to have a comparison than web that I’m used to.
Hard to compare “Then” to “Now” when first graph was a branch tree while the other wasn’t?","2018-05-08T16:53:12.451Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","4","4","","2018-05-08T16:54:44.464Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","5","5","","2018-05-08T16:54:51.892Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","4","5","","2018-05-08T16:55:16.985Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","4","3","","2018-05-08T16:56:20.211Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","4","5","Really interesting content and a nice and relaxed delivery.","2018-05-08T16:56:49.428Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","4","5","","2018-05-08T16:58:15.139Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","2","2","","2018-05-08T17:10:16.398Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","4","4","Very intressting","2018-05-08T17:22:18.219Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","4","4","","2018-05-08T17:47:30.251Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","3","3","","2018-05-09T05:38:30.031Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","4","3","","2018-05-09T06:48:41.839Z"
"uxdxstockholm18","reducing_time_to_player_with_static_infrastructure_c4f1ba8","Reducing time to player with static infrastructure","Ross McKinley, Senior Build Engineer, EA DICE","4","2","","2018-05-09T10:44:44.342Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","4","4","Good speaker, but I would advise to read less through the notes on the laptop and more engage with the audience to be less robotic :/ Tem could deliver a good joke, but then keep a straight face making the audience laugh and then stop abruptly. Good presentation anyway. ","2018-05-08T15:06:37.190Z"
